id,dataset,repetition,both_valid,same_prompt_sha256,same_input_token_sha256,same_candidate_ids,same_candidate_ids_sha256,same_input_token_count,max_logit_abs_difference,logits_within_1e_5,same_label,exact_maximum_tie,label_mismatch_with_tie,label_mismatch_without_tie,candidate_boundary_checked_both
v2-gen-noul-15-035,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-036,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-036,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-036,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-036,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-036,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-026,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-026,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-026,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-026,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-026,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-042,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-042,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-042,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-042,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-042,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-050,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-050,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-050,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-050,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-01-050,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-004,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-004,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-004,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-004,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-004,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-009,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-009,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-009,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-009,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-009,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-048,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-048,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-048,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-048,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-02-048,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-017,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-017,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-017,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-017,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-017,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-021,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-021,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-021,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-021,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-021,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-028,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-028,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-028,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-028,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-03-028,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-003,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-003,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-003,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-003,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-003,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-029,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-029,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-029,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-029,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-029,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-046,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-046,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-046,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-046,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-04-046,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-017,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-017,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-017,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-017,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-017,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-035,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-035,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-035,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-035,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-035,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-042,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-042,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-042,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-042,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-05-042,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-027,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-027,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-027,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-027,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-027,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-031,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-031,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-031,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-031,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-031,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-036,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-036,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-036,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-036,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-06-036,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-004,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-004,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-004,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-004,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-004,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-049,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-049,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-049,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-049,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-07-049,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-004,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-004,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-004,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-004,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-004,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-024,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-024,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-024,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-024,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-024,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-042,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-042,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-042,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-042,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-08-042,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-001,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-001,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-001,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-001,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-001,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-036,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-036,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-036,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-036,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-036,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-038,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-038,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-038,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-038,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-09-038,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-007,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-007,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-007,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-007,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-007,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-010,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-010,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-010,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-010,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-010,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-046,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-046,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-046,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-046,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-10-046,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-038,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-038,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-038,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-038,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-038,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-046,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-046,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-046,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-046,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-11-046,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-010,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-010,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-010,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-010,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-010,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-013,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-013,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-013,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-013,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-013,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-027,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-027,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-027,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-027,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-12-027,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-026,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-026,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-026,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-026,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-026,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-042,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-042,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-042,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-042,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-042,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-045,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-045,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-045,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-045,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-13-045,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-011,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-011,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-011,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-011,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-011,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-018,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-018,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-018,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-018,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-018,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-028,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-028,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-028,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-028,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-14-028,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-034,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-034,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-034,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-034,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-034,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-045,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-045,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-045,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-045,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-045,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-046,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-046,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-046,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-046,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-score-15-046,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
